pokemon_id,region_id,pokemon_name,region_name
115,1,kangaskhan,red
115,50,kangaskhan,the-isle-of-armor-shield
115,5,kangaskhan,silver
115,45,kangaskhan,green-japan
115,14,kangaskhan,platinum
115,24,kangaskhan,y
115,18,kangaskhan,white
115,35,kangaskhan,the-isle-of-armor-sword
115,13,kangaskhan,pearl
115,30,kangaskhan,ultra-moon
115,12,kangaskhan,diamond
115,20,kangaskhan,xd
115,31,kangaskhan,lets-go-pikachu
115,3,kangaskhan,yellow
115,15,kangaskhan,heartgold
115,23,kangaskhan,x
115,4,kangaskhan,gold
115,28,kangaskhan,moon
115,6,kangaskhan,crystal
115,10,kangaskhan,firered
115,29,kangaskhan,ultra-sun
115,16,kangaskhan,soulsilver
115,51,kangaskhan,the-crown-tundra-shield
116,27,horsea,sun
116,44,horsea,red-japan
116,32,horsea,lets-go-eevee
116,2,horsea,blue
116,46,horsea,blue-japan
116,21,horsea,black-2
116,11,horsea,leafgreen
116,17,horsea,black
116,1,horsea,red
116,50,horsea,the-isle-of-armor-shield
116,5,horsea,silver
116,45,horsea,green-japan
116,14,horsea,platinum
116,7,horsea,ruby
116,24,horsea,y
116,22,horsea,white-2
116,18,horsea,white
116,35,horsea,the-isle-of-armor-sword
116,13,horsea,pearl
116,30,horsea,ultra-moon
116,12,horsea,diamond
116,31,horsea,lets-go-pikachu
116,3,horsea,yellow
116,15,horsea,heartgold
116,23,horsea,x
116,4,horsea,gold
116,9,horsea,emerald
116,28,horsea,moon
116,6,horsea,crystal
116,10,horsea,firered
116,8,horsea,sapphire
116,29,horsea,ultra-sun
116,16,horsea,soulsilver
117,44,seadra,red-japan
117,32,seadra,lets-go-eevee
117,2,seadra,blue
117,21,seadra,black-2
117,36,seadra,the-crown-tundra-sword
117,17,seadra,black
117,1,seadra,red
117,50,seadra,the-isle-of-armor-shield
117,5,seadra,silver
117,45,seadra,green-japan
117,14,seadra,platinum
117,24,seadra,y
117,22,seadra,white-2
117,18,seadra,white
117,35,seadra,the-isle-of-armor-sword
117,13,seadra,pearl
117,12,seadra,diamond
117,31,seadra,lets-go-pikachu
117,3,seadra,yellow
117,15,seadra,heartgold
117,23,seadra,x
117,4,seadra,gold
117,6,seadra,crystal
117,10,seadra,firered
117,16,seadra,soulsilver
117,51,seadra,the-crown-tundra-shield
118,27,goldeen,sun
118,44,goldeen,red-japan
118,32,goldeen,lets-go-eevee
118,2,goldeen,blue
118,21,goldeen,black-2
118,11,goldeen,leafgreen
118,17,goldeen,black
118,1,goldeen,red
118,50,goldeen,the-isle-of-armor-shield
118,5,goldeen,silver
118,45,goldeen,green-japan
118,14,goldeen,platinum
118,7,goldeen,ruby
118,24,goldeen,y
118,22,goldeen,white-2
118,18,goldeen,white
118,35,goldeen,the-isle-of-armor-sword
118,13,goldeen,pearl
118,30,goldeen,ultra-moon
118,12,goldeen,diamond
118,31,goldeen,lets-go-pikachu
118,3,goldeen,yellow
118,15,goldeen,heartgold
118,23,goldeen,x
118,33,goldeen,sword
118,4,goldeen,gold
118,34,goldeen,shield
118,9,goldeen,emerald
118,28,goldeen,moon
118,6,goldeen,crystal
118,10,goldeen,firered
118,8,goldeen,sapphire
118,29,goldeen,ultra-sun
118,16,goldeen,soulsilver
119,27,seaking,sun
119,44,seaking,red-japan
119,32,seaking,lets-go-eevee
119,2,seaking,blue
119,21,seaking,black-2
119,36,seaking,the-crown-tundra-sword
119,11,seaking,leafgreen
119,17,seaking,black
119,1,seaking,red
119,50,seaking,the-isle-of-armor-shield
119,5,seaking,silver
119,45,seaking,green-japan
119,14,seaking,platinum
119,7,seaking,ruby
119,24,seaking,y
119,22,seaking,white-2
119,18,seaking,white
119,35,seaking,the-isle-of-armor-sword
119,13,seaking,pearl
119,30,seaking,ultra-moon
119,12,seaking,diamond
119,31,seaking,lets-go-pikachu
119,3,seaking,yellow
119,15,seaking,heartgold
119,23,seaking,x
119,33,seaking,sword
119,4,seaking,gold
119,34,seaking,shield
119,9,seaking,emerald
119,28,seaking,moon
119,6,seaking,crystal
119,10,seaking,firered
119,8,seaking,sapphire
119,29,seaking,ultra-sun
119,16,seaking,soulsilver
119,51,seaking,the-crown-tundra-shield
120,27,staryu,sun
120,44,staryu,red-japan
120,32,staryu,lets-go-eevee
120,2,staryu,blue
120,21,staryu,black-2
120,11,staryu,leafgreen
120,17,staryu,black
120,1,staryu,red
120,50,staryu,the-isle-of-armor-shield
120,5,staryu,silver
120,45,staryu,green-japan
120,14,staryu,platinum
120,7,staryu,ruby
120,22,staryu,white-2
120,18,staryu,white
120,35,staryu,the-isle-of-armor-sword
120,13,staryu,pearl
120,30,staryu,ultra-moon
120,12,staryu,diamond
120,31,staryu,lets-go-pikachu
120,3,staryu,yellow
120,15,staryu,heartgold
120,23,staryu,x
120,4,staryu,gold
120,9,staryu,emerald
120,28,staryu,moon
120,6,staryu,crystal
120,8,staryu,sapphire
120,29,staryu,ultra-sun
120,16,staryu,soulsilver
121,31,starmie,lets-go-pikachu
121,23,starmie,x
121,27,starmie,sun
121,32,starmie,lets-go-eevee
121,50,starmie,the-isle-of-armor-shield
121,29,starmie,ultra-sun
121,18,starmie,white
121,35,starmie,the-isle-of-armor-sword
121,28,starmie,moon
121,36,starmie,the-crown-tundra-sword
121,30,starmie,ultra-moon
121,51,starmie,the-crown-tundra-shield
121,20,starmie,xd
121,21,starmie,black-2
121,22,starmie,white-2
121,17,starmie,black
122,32,mr-mime,lets-go-eevee
122,2,mr-mime,blue
122,36,mr-mime,the-crown-tundra-sword
122,11,mr-mime,leafgreen
122,1,mr-mime,red
122,50,mr-mime,the-isle-of-armor-shield
122,5,mr-mime,silver
122,14,mr-mime,platinum
122,24,mr-mime,y
122,35,mr-mime,the-isle-of-armor-sword
122,30,mr-mime,ultra-moon
122,12,mr-mime,diamond
122,20,mr-mime,xd
122,31,mr-mime,lets-go-pikachu
122,3,mr-mime,yellow
122,15,mr-mime,heartgold
122,23,mr-mime,x
122,33,mr-mime,sword
122,4,mr-mime,gold
122,34,mr-mime,shield
122,6,mr-mime,crystal
122,10,mr-mime,firered
122,29,mr-mime,ultra-sun
122,16,mr-mime,soulsilver
122,51,mr-mime,the-crown-tundra-shield
123,27,scyther,sun
123,44,scyther,red-japan
123,36,scyther,the-crown-tundra-sword
123,1,scyther,red
123,50,scyther,the-isle-of-armor-shield
123,14,scyther,platinum
123,24,scyther,y
123,35,scyther,the-isle-of-armor-sword
123,30,scyther,ultra-moon
123,12,scyther,diamond
123,20,scyther,xd
123,31,scyther,lets-go-pikachu
123,3,scyther,yellow
123,15,scyther,heartgold
123,23,scyther,x
123,28,scyther,moon
123,10,scyther,firered
123,29,scyther,ultra-sun
123,16,scyther,soulsilver
123,51,scyther,the-crown-tundra-shield
124,32,jynx,lets-go-eevee
124,2,jynx,blue
124,36,jynx,the-crown-tundra-sword
124,17,jynx,black
124,11,jynx,leafgreen
124,1,jynx,red
124,5,jynx,silver
124,14,jynx,platinum
124,24,jynx,y
124,18,jynx,white
124,30,jynx,ultra-moon
124,31,jynx,lets-go-pikachu
124,15,jynx,heartgold
124,23,jynx,x
124,4,jynx,gold
124,6,jynx,crystal
124,10,jynx,firered
124,29,jynx,ultra-sun
124,16,jynx,soulsilver
124,51,jynx,the-crown-tundra-shield
125,27,electabuzz,sun
125,44,electabuzz,red-japan
125,32,electabuzz,lets-go-eevee
125,36,electabuzz,the-crown-tundra-sword
125,1,electabuzz,red
125,5,electabuzz,silver
125,14,electabuzz,platinum
125,24,electabuzz,y
125,30,electabuzz,ultra-moon
125,20,electabuzz,xd
125,31,electabuzz,lets-go-pikachu
125,15,electabuzz,heartgold
125,23,electabuzz,x
125,4,electabuzz,gold
125,28,electabuzz,moon
125,6,electabuzz,crystal
125,10,electabuzz,firered
125,29,electabuzz,ultra-sun
125,16,electabuzz,soulsilver
125,51,electabuzz,the-crown-tundra-shield
126,27,magmar,sun
126,32,magmar,lets-go-eevee
126,2,magmar,blue
126,36,magmar,the-crown-tundra-sword
126,11,magmar,leafgreen
126,5,magmar,silver
126,45,magmar,green-japan
126,14,magmar,platinum
126,24,magmar,y
126,30,magmar,ultra-moon
126,20,magmar,xd
126,31,magmar,lets-go-pikachu
126,15,magmar,heartgold
126,23,magmar,x
126,4,magmar,gold
126,28,magmar,moon
126,6,magmar,crystal
126,29,magmar,ultra-sun
126,16,magmar,soulsilver
126,51,magmar,the-crown-tundra-shield
127,27,pinsir,sun
127,32,pinsir,lets-go-eevee
127,2,pinsir,blue
127,21,pinsir,black-2
127,17,pinsir,black
127,11,pinsir,leafgreen
127,45,pinsir,green-japan
127,14,pinsir,platinum
127,7,pinsir,ruby
127,24,pinsir,y
127,22,pinsir,white-2
127,18,pinsir,white
127,35,pinsir,the-isle-of-armor-sword
127,13,pinsir,pearl
127,30,pinsir,ultra-moon
127,20,pinsir,xd
127,3,pinsir,yellow
127,15,pinsir,heartgold
127,23,pinsir,x
127,9,pinsir,emerald
127,28,pinsir,moon
127,8,pinsir,sapphire
127,29,pinsir,ultra-sun
127,16,pinsir,soulsilver
128,27,tauros,sun
128,44,tauros,red-japan
128,32,tauros,lets-go-eevee
128,2,tauros,blue
128,36,tauros,the-crown-tundra-sword
128,11,tauros,leafgreen
128,1,tauros,red
128,50,tauros,the-isle-of-armor-shield
128,5,tauros,silver
128,45,tauros,green-japan
128,14,tauros,platinum
128,24,tauros,y
128,35,tauros,the-isle-of-armor-sword
128,13,tauros,pearl
128,30,tauros,ultra-moon
128,12,tauros,diamond
128,20,tauros,xd
128,31,tauros,lets-go-pikachu
128,3,tauros,yellow
128,15,tauros,heartgold
128,23,tauros,x
128,4,tauros,gold
128,28,tauros,moon
128,6,tauros,crystal
128,10,tauros,firered
128,29,tauros,ultra-sun
128,16,tauros,soulsilver
128,51,tauros,the-crown-tundra-shield
129,27,magikarp,sun
129,44,magikarp,red-japan
129,32,magikarp,lets-go-eevee
129,2,magikarp,blue
129,21,magikarp,black-2
129,36,magikarp,the-crown-tundra-sword
129,11,magikarp,leafgreen
129,17,magikarp,black
129,1,magikarp,red
129,50,magikarp,the-isle-of-armor-shield
129,5,magikarp,silver
129,45,magikarp,green-japan
129,14,magikarp,platinum
129,7,magikarp,ruby
129,24,magikarp,y
129,22,magikarp,white-2
129,18,magikarp,white
129,35,magikarp,the-isle-of-armor-sword
129,13,magikarp,pearl
129,30,magikarp,ultra-moon
129,12,magikarp,diamond
129,31,magikarp,lets-go-pikachu
129,3,magikarp,yellow
129,15,magikarp,heartgold
129,23,magikarp,x
129,33,magikarp,sword
129,4,magikarp,gold
129,34,magikarp,shield
129,9,magikarp,emerald
129,28,magikarp,moon
129,6,magikarp,crystal
129,10,magikarp,firered
129,8,magikarp,sapphire
129,29,magikarp,ultra-sun
129,16,magikarp,soulsilver
129,51,magikarp,the-crown-tundra-shield
130,27,gyarados,sun
130,32,gyarados,lets-go-eevee
130,21,gyarados,black-2
130,36,gyarados,the-crown-tundra-sword
130,11,gyarados,leafgreen
130,50,gyarados,the-isle-of-armor-shield
130,5,gyarados,silver
130,14,gyarados,platinum
130,7,gyarados,ruby
130,24,gyarados,y
130,22,gyarados,white-2
130,35,gyarados,the-isle-of-armor-sword
130,13,gyarados,pearl
130,30,gyarados,ultra-moon
130,12,gyarados,diamond
130,31,gyarados,lets-go-pikachu
130,3,gyarados,yellow
130,15,gyarados,heartgold
130,23,gyarados,x
130,33,gyarados,sword
130,4,gyarados,gold
130,34,gyarados,shield
130,9,gyarados,emerald
130,28,gyarados,moon
130,6,gyarados,crystal
130,10,gyarados,firered
130,8,gyarados,sapphire
130,29,gyarados,ultra-sun
130,16,gyarados,soulsilver
130,51,gyarados,the-crown-tundra-shield
131,27,lapras,sun
131,44,lapras,red-japan
131,32,lapras,lets-go-eevee
131,2,lapras,blue
131,21,lapras,black-2
131,36,lapras,the-crown-tundra-sword
131,17,lapras,black
131,11,lapras,leafgreen
131,1,lapras,red
131,5,lapras,silver
131,45,lapras,green-japan
131,14,lapras,platinum
131,24,lapras,y
131,22,lapras,white-2
131,18,lapras,white
131,13,lapras,pearl
131,30,lapras,ultra-moon
131,12,lapras,diamond
131,20,lapras,xd
131,31,lapras,lets-go-pikachu
131,3,lapras,yellow
131,15,lapras,heartgold
131,23,lapras,x
131,33,lapras,sword
131,4,lapras,gold
131,34,lapras,shield
131,28,lapras,moon
131,6,lapras,crystal
131,10,lapras,firered
131,29,lapras,ultra-sun
131,16,lapras,soulsilver
131,51,lapras,the-crown-tundra-shield
132,27,ditto,sun
132,44,ditto,red-japan
132,32,ditto,lets-go-eevee
132,2,ditto,blue
132,21,ditto,black-2
132,36,ditto,the-crown-tundra-sword
132,17,ditto,black
132,11,ditto,leafgreen
132,1,ditto,red
132,25,ditto,omega-ruby
132,50,ditto,the-isle-of-armor-shield
132,5,ditto,silver
132,45,ditto,green-japan
132,14,ditto,platinum
132,24,ditto,y
132,22,ditto,white-2
132,18,ditto,white
132,35,ditto,the-isle-of-armor-sword
132,13,ditto,pearl
132,30,ditto,ultra-moon
132,12,ditto,diamond
132,31,ditto,lets-go-pikachu
132,3,ditto,yellow
132,15,ditto,heartgold
132,23,ditto,x
132,33,ditto,sword
132,4,ditto,gold
132,34,ditto,shield
132,9,ditto,emerald
132,28,ditto,moon
132,6,ditto,crystal
132,26,ditto,alpha-sapphire
132,10,ditto,firered
132,29,ditto,ultra-sun
132,16,ditto,soulsilver
132,51,ditto,the-crown-tundra-shield
133,27,eevee,sun
133,44,eevee,red-japan
133,32,eevee,lets-go-eevee
133,2,eevee,blue
133,21,eevee,black-2
133,36,eevee,the-crown-tundra-sword
133,11,eevee,leafgreen
133,1,eevee,red
133,5,eevee,silver
133,45,eevee,green-japan
133,14,eevee,platinum
133,24,eevee,y
133,22,eevee,white-2
133,13,eevee,pearl
133,30,eevee,ultra-moon
133,12,eevee,diamond
133,20,eevee,xd
133,31,eevee,lets-go-pikachu
133,3,eevee,yellow
133,23,eevee,x
133,15,eevee,heartgold
133,33,eevee,sword
133,4,eevee,gold
133,34,eevee,shield
133,28,eevee,moon
133,6,eevee,crystal
133,10,eevee,firered
133,29,eevee,ultra-sun
133,16,eevee,soulsilver
133,51,eevee,the-crown-tundra-shield
134,34,vaporeon,shield
134,33,vaporeon,sword
134,36,vaporeon,the-crown-tundra-sword
134,51,vaporeon,the-crown-tundra-shield
135,34,jolteon,shield
135,33,jolteon,sword
135,36,jolteon,the-crown-tundra-sword
135,51,jolteon,the-crown-tundra-shield
136,34,flareon,shield
136,33,flareon,sword
136,36,flareon,the-crown-tundra-sword
136,51,flareon,the-crown-tundra-shield
137,27,porygon,sun
137,44,porygon,red-japan
137,32,porygon,lets-go-eevee
137,2,porygon,blue
137,46,porygon,blue-japan
137,36,porygon,the-crown-tundra-sword
137,11,porygon,leafgreen
137,1,porygon,red
137,25,porygon,omega-ruby
137,50,porygon,the-isle-of-armor-shield
137,5,porygon,silver
137,45,porygon,green-japan
137,14,porygon,platinum
137,35,porygon,the-isle-of-armor-sword
137,13,porygon,pearl
137,30,porygon,ultra-moon
137,12,porygon,diamond
137,31,porygon,lets-go-pikachu
137,3,porygon,yellow
137,15,porygon,heartgold
137,4,porygon,gold
137,28,porygon,moon
137,6,porygon,crystal
137,26,porygon,alpha-sapphire
137,10,porygon,firered
137,29,porygon,ultra-sun
137,16,porygon,soulsilver
137,51,porygon,the-crown-tundra-shield
138,44,omanyte,red-japan
138,32,omanyte,lets-go-eevee
138,2,omanyte,blue
138,36,omanyte,the-crown-tundra-sword
138,21,omanyte,black-2
138,17,omanyte,black
138,11,omanyte,leafgreen
138,1,omanyte,red
138,45,omanyte,green-japan
138,14,omanyte,platinum
138,22,omanyte,white-2
138,18,omanyte,white
138,13,omanyte,pearl
138,30,omanyte,ultra-moon
138,12,omanyte,diamond
138,31,omanyte,lets-go-pikachu
138,3,omanyte,yellow
138,15,omanyte,heartgold
138,10,omanyte,firered
138,29,omanyte,ultra-sun
138,16,omanyte,soulsilver
139,36,omastar,the-crown-tundra-sword
140,44,kabuto,red-japan
140,32,kabuto,lets-go-eevee
140,2,kabuto,blue
140,21,kabuto,black-2
140,17,kabuto,black
140,11,kabuto,leafgreen
140,1,kabuto,red
140,45,kabuto,green-japan
140,14,kabuto,platinum
140,22,kabuto,white-2
140,18,kabuto,white
140,13,kabuto,pearl
140,30,kabuto,ultra-moon
140,12,kabuto,diamond
140,31,kabuto,lets-go-pikachu
140,3,kabuto,yellow
140,15,kabuto,heartgold
140,10,kabuto,firered
140,29,kabuto,ultra-sun
140,16,kabuto,soulsilver
140,51,kabuto,the-crown-tundra-shield
141,51,kabutops,the-crown-tundra-shield
142,27,aerodactyl,sun
142,44,aerodactyl,red-japan
142,32,aerodactyl,lets-go-eevee
142,2,aerodactyl,blue
142,36,aerodactyl,the-crown-tundra-sword
142,21,aerodactyl,black-2
142,11,aerodactyl,leafgreen
142,17,aerodactyl,black
142,1,aerodactyl,red
142,5,aerodactyl,silver
142,45,aerodactyl,green-japan
142,14,aerodactyl,platinum
142,22,aerodactyl,white-2
142,18,aerodactyl,white
142,13,aerodactyl,pearl
142,30,aerodactyl,ultra-moon
142,12,aerodactyl,diamond
142,31,aerodactyl,lets-go-pikachu
142,3,aerodactyl,yellow
142,15,aerodactyl,heartgold
142,4,aerodactyl,gold
142,28,aerodactyl,moon
142,6,aerodactyl,crystal
142,10,aerodactyl,firered
142,29,aerodactyl,ultra-sun
142,16,aerodactyl,soulsilver
142,51,aerodactyl,the-crown-tundra-shield
143,27,snorlax,sun
143,44,snorlax,red-japan
143,32,snorlax,lets-go-eevee
143,2,snorlax,blue
143,36,snorlax,the-crown-tundra-sword
143,11,snorlax,leafgreen
143,1,snorlax,red
143,5,snorlax,silver
143,45,snorlax,green-japan
143,24,snorlax,y
143,31,snorlax,lets-go-pikachu
143,3,snorlax,yellow
143,15,snorlax,heartgold
143,23,snorlax,x
143,33,snorlax,sword
143,4,snorlax,gold
143,34,snorlax,shield
143,28,snorlax,moon
143,6,snorlax,crystal
143,10,snorlax,firered
143,20,snorlax,xd
143,16,snorlax,soulsilver
143,51,snorlax,the-crown-tundra-shield
144,44,articuno,red-japan
144,32,articuno,lets-go-eevee
144,2,articuno,blue
144,36,articuno,the-crown-tundra-sword
144,11,articuno,leafgreen
144,1,articuno,red
144,45,articuno,green-japan
144,14,articuno,platinum
144,24,articuno,y
144,30,articuno,ultra-moon
144,20,articuno,xd
144,31,articuno,lets-go-pikachu
144,3,articuno,yellow
144,15,articuno,heartgold
144,23,articuno,x
144,10,articuno,firered
144,29,articuno,ultra-sun
144,16,articuno,soulsilver
144,51,articuno,the-crown-tundra-shield
145,44,zapdos,red-japan
145,32,zapdos,lets-go-eevee
145,2,zapdos,blue
145,36,zapdos,the-crown-tundra-sword
145,11,zapdos,leafgreen
145,1,zapdos,red
145,45,zapdos,green-japan
145,14,zapdos,platinum
145,24,zapdos,y
145,30,zapdos,ultra-moon
145,20,zapdos,xd
145,31,zapdos,lets-go-pikachu
145,3,zapdos,yellow
145,15,zapdos,heartgold
145,23,zapdos,x
145,10,zapdos,firered
145,29,zapdos,ultra-sun
145,16,zapdos,soulsilver
145,51,zapdos,the-crown-tundra-shield
146,44,moltres,red-japan
146,32,moltres,lets-go-eevee
146,2,moltres,blue
146,36,moltres,the-crown-tundra-sword
146,11,moltres,leafgreen
146,1,moltres,red
146,45,moltres,green-japan
146,14,moltres,platinum
146,24,moltres,y
146,30,moltres,ultra-moon
146,20,moltres,xd
146,31,moltres,lets-go-pikachu
146,3,moltres,yellow
146,15,moltres,heartgold
146,23,moltres,x
146,10,moltres,firered
146,29,moltres,ultra-sun
146,16,moltres,soulsilver
146,51,moltres,the-crown-tundra-shield
147,27,dratini,sun
147,44,dratini,red-japan
147,32,dratini,lets-go-eevee
147,2,dratini,blue
147,21,dratini,black-2
147,36,dratini,the-crown-tundra-sword
147,17,dratini,black
147,11,dratini,leafgreen
147,1,dratini,red
147,5,dratini,silver
147,45,dratini,green-japan
147,14,dratini,platinum
147,24,dratini,y
147,22,dratini,white-2
147,18,dratini,white
147,13,dratini,pearl
147,30,dratini,ultra-moon
147,12,dratini,diamond
147,31,dratini,lets-go-pikachu
147,3,dratini,yellow
147,15,dratini,heartgold
147,23,dratini,x
147,4,dratini,gold
147,28,dratini,moon
147,6,dratini,crystal
147,10,dratini,firered
147,29,dratini,ultra-sun
147,16,dratini,soulsilver
147,51,dratini,the-crown-tundra-shield
148,27,dragonair,sun
148,32,dragonair,lets-go-eevee
148,46,dragonair,blue-japan
148,21,dragonair,black-2
148,36,dragonair,the-crown-tundra-sword
148,17,dragonair,black
148,11,dragonair,leafgreen
148,5,dragonair,silver
148,14,dragonair,platinum
148,24,dragonair,y
148,22,dragonair,white-2
148,18,dragonair,white
148,13,dragonair,pearl
148,30,dragonair,ultra-moon
148,12,dragonair,diamond
148,31,dragonair,lets-go-pikachu
148,3,dragonair,yellow
148,15,dragonair,heartgold
148,23,dragonair,x
148,4,dragonair,gold
148,28,dragonair,moon
148,6,dragonair,crystal
148,10,dragonair,firered
148,29,dragonair,ultra-sun
148,16,dragonair,soulsilver
148,51,dragonair,the-crown-tundra-shield
149,31,dragonite,lets-go-pikachu
149,27,dragonite,sun
149,32,dragonite,lets-go-eevee
149,29,dragonite,ultra-sun
149,18,dragonite,white
149,28,dragonite,moon
149,36,dragonite,the-crown-tundra-sword
149,30,dragonite,ultra-moon
149,51,dragonite,the-crown-tundra-shield
149,20,dragonite,xd
149,21,dragonite,black-2
149,22,dragonite,white-2
149,17,dragonite,black
150,31,mewtwo,lets-go-pikachu
150,1,mewtwo,red
150,3,mewtwo,yellow
150,15,mewtwo,heartgold
150,23,mewtwo,x
150,44,mewtwo,red-japan
150,32,mewtwo,lets-go-eevee
150,29,mewtwo,ultra-sun
150,2,mewtwo,blue
150,45,mewtwo,green-japan
150,10,mewtwo,firered
150,30,mewtwo,ultra-moon
150,51,mewtwo,the-crown-tundra-shield
150,24,mewtwo,y
150,36,mewtwo,the-crown-tundra-sword
150,16,mewtwo,soulsilver
150,11,mewtwo,leafgreen
151,9,mew,emerald
152,15,chikorita,heartgold
152,4,chikorita,gold
152,25,chikorita,omega-ruby
152,27,chikorita,sun
152,5,chikorita,silver
152,9,chikorita,emerald
152,28,chikorita,moon
152,6,chikorita,crystal
152,26,chikorita,alpha-sapphire
152,20,chikorita,xd
152,16,chikorita,soulsilver
153,19,bayleef,colosseum
155,15,cyndaquil,heartgold
155,4,cyndaquil,gold
155,25,cyndaquil,omega-ruby
155,27,cyndaquil,sun
155,5,cyndaquil,silver
155,9,cyndaquil,emerald
155,28,cyndaquil,moon
155,6,cyndaquil,crystal
155,26,cyndaquil,alpha-sapphire
155,20,cyndaquil,xd
155,16,cyndaquil,soulsilver
156,19,quilava,colosseum
158,15,totodile,heartgold
158,4,totodile,gold
158,25,totodile,omega-ruby
158,27,totodile,sun
158,5,totodile,silver
158,9,totodile,emerald
158,28,totodile,moon
158,6,totodile,crystal
158,26,totodile,alpha-sapphire
158,20,totodile,xd
158,16,totodile,soulsilver
159,19,croconaw,colosseum
161,15,sentret,heartgold
161,23,sentret,x
161,4,sentret,gold
161,5,sentret,silver
161,14,sentret,platinum
161,13,sentret,pearl
161,6,sentret,crystal
161,10,sentret,firered
161,12,sentret,diamond
161,24,sentret,y
161,16,sentret,soulsilver
161,11,sentret,leafgreen
162,15,furret,heartgold
162,4,furret,gold
162,5,furret,silver
162,6,furret,crystal
162,19,furret,colosseum
162,16,furret,soulsilver
163,15,hoothoot,heartgold
163,33,hoothoot,sword
163,34,hoothoot,shield
163,4,hoothoot,gold
163,23,hoothoot,x
163,50,hoothoot,the-isle-of-armor-shield
163,5,hoothoot,silver
163,9,hoothoot,emerald
163,35,hoothoot,the-isle-of-armor-sword
163,14,hoothoot,platinum
163,13,hoothoot,pearl
163,6,hoothoot,crystal
163,30,hoothoot,ultra-moon
163,12,hoothoot,diamond
163,24,hoothoot,y
163,29,hoothoot,ultra-sun
163,16,hoothoot,soulsilver
164,36,noctowl,the-crown-tundra-sword
164,21,noctowl,black-2
164,17,noctowl,black
164,50,noctowl,the-isle-of-armor-shield
164,5,noctowl,silver
164,14,noctowl,platinum
164,24,noctowl,y
164,19,noctowl,colosseum
164,22,noctowl,white-2
164,18,noctowl,white
164,35,noctowl,the-isle-of-armor-sword
164,13,noctowl,pearl
164,30,noctowl,ultra-moon
164,12,noctowl,diamond
164,15,noctowl,heartgold
164,23,noctowl,x
164,33,noctowl,sword
164,4,noctowl,gold
164,34,noctowl,shield
164,6,noctowl,crystal
164,29,noctowl,ultra-sun
164,16,noctowl,soulsilver
164,51,noctowl,the-crown-tundra-shield
165,23,ledyba,x
165,27,ledyba,sun
165,5,ledyba,silver
165,9,ledyba,emerald
165,28,ledyba,moon
165,6,ledyba,crystal
165,10,ledyba,firered
165,30,ledyba,ultra-moon
165,20,ledyba,xd
165,24,ledyba,y
165,29,ledyba,ultra-sun
165,16,ledyba,soulsilver
165,11,ledyba,leafgreen
166,27,ledian,sun
166,5,ledian,silver
166,18,ledian,white
166,28,ledian,moon
166,14,ledian,platinum
166,6,ledian,crystal
166,13,ledian,pearl
166,30,ledian,ultra-moon
166,12,ledian,diamond
166,19,ledian,colosseum
166,29,ledian,ultra-sun
166,16,ledian,soulsilver
166,17,ledian,black
167,15,spinarak,heartgold
167,4,spinarak,gold
167,27,spinarak,sun
167,9,spinarak,emerald
167,28,spinarak,moon
167,6,spinarak,crystal
167,10,spinarak,firered
167,30,spinarak,ultra-moon
167,20,spinarak,xd
167,29,spinarak,ultra-sun
167,11,spinarak,leafgreen
168,15,ariados,heartgold
168,23,ariados,x
168,4,ariados,gold
168,25,ariados,omega-ruby
168,27,ariados,sun
168,18,ariados,white
168,28,ariados,moon
168,19,ariados,colosseum
168,14,ariados,platinum
168,6,ariados,crystal
168,13,ariados,pearl
168,26,ariados,alpha-sapphire
168,30,ariados,ultra-moon
168,12,ariados,diamond
168,24,ariados,y
168,29,ariados,ultra-sun
168,17,ariados,black
169,27,crobat,sun
169,18,crobat,white
169,28,crobat,moon
169,36,crobat,the-crown-tundra-sword
169,21,crobat,black-2
169,30,crobat,ultra-moon
169,51,crobat,the-crown-tundra-shield
169,29,crobat,ultra-sun
169,22,crobat,white-2
169,17,crobat,black
170,27,chinchou,sun
170,21,chinchou,black-2
170,17,chinchou,black
170,50,chinchou,the-isle-of-armor-shield
170,5,chinchou,silver
170,14,chinchou,platinum
170,7,chinchou,ruby
170,24,chinchou,y
170,22,chinchou,white-2
170,18,chinchou,white
170,35,chinchou,the-isle-of-armor-sword
170,13,chinchou,pearl
170,30,chinchou,ultra-moon
170,12,chinchou,diamond
170,15,chinchou,heartgold
170,23,chinchou,x
170,33,chinchou,sword
170,4,chinchou,gold
170,34,chinchou,shield
170,9,chinchou,emerald
170,28,chinchou,moon
170,6,chinchou,crystal
170,8,chinchou,sapphire
170,29,chinchou,ultra-sun
170,16,chinchou,soulsilver
171,36,lanturn,the-crown-tundra-sword
171,21,lanturn,black-2
171,17,lanturn,black
171,50,lanturn,the-isle-of-armor-shield
171,5,lanturn,silver
171,24,lanturn,y
171,22,lanturn,white-2
171,18,lanturn,white
171,35,lanturn,the-isle-of-armor-sword
171,13,lanturn,pearl
171,30,lanturn,ultra-moon
171,12,lanturn,diamond
171,15,lanturn,heartgold
171,23,lanturn,x
171,33,lanturn,sword
171,4,lanturn,gold
171,34,lanturn,shield
171,6,lanturn,crystal
171,29,lanturn,ultra-sun
171,16,lanturn,soulsilver
171,51,lanturn,the-crown-tundra-shield
172,33,pichu,sword
172,34,pichu,shield
172,27,pichu,sun
172,50,pichu,the-isle-of-armor-shield
172,35,pichu,the-isle-of-armor-sword
